time,alive_grass,alive_herbivores,alive_predators,herbivore_hp_pool,predator_hp_pool,predator_mana,herbivore_mana,total_creature_mana,corpse_mana,field_mana,attack_gain,magic_gain,grass_gain,field_gain,corpse_gain,mana_spent,death_release,expected_phase_ups
444.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
445.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
446.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
447.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
448.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
449.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
450.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
451.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
452.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
453.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
454.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
455.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
456.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
457.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
458.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
459.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
460.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
461.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
462.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
463.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
464.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
465.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
466.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
467.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
468.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
469.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
470.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
471.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
472.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
473.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
474.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
475.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
476.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
477.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
478.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
479.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
480.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
481.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
482.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
483.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
484.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
485.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
486.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
487.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
488.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
489.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
490.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
491.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
492.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
493.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
494.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
495.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
496.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
497.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
498.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
499.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
500.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
501.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
502.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
503.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
504.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
505.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
506.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
507.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
508.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
509.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
510.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
511.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
512.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
513.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
514.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
515.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
516.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
517.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
518.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
519.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
520.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
521.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
522.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
523.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
524.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
525.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
526.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
527.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
528.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
529.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
530.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
531.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
532.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
533.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
534.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
535.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
536.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
537.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
538.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
539.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
540.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
541.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
542.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
543.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
544.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
545.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
546.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
547.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
548.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
549.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
550.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
551.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
552.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
553.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
554.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
555.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
556.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
557.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
558.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
559.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
560.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
561.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
562.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
563.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
564.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
565.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
566.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
567.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
568.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
569.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
570.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
571.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
572.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
573.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
574.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
575.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
576.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
577.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
578.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
579.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
580.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
581.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
582.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
583.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
584.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
585.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
586.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
587.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
588.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
589.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
590.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
591.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
592.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
593.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
594.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
595.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
596.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
597.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
598.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
599.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
600.0,100,0,10,0.0,550.0,6682.5,0.0,6682.5,0.0,0.0,1050.0,0.0,0.0,4401.0,0.0,367.5000000000001,3401.0,1.850000000000001
